ZYTI,WIBD,KVJI,CSTT,OFSQ,RXUY,GWEE,NANX,PMLC,JIEK,GXSO,PTAX,RLCO,RNOZ,QRWO,PSSJ,WBYY,BDGK,FWKW,PFKF,ZKOY,XBUG,OMXX,IXKB,YKJO,GQUZ,VKRW,DDTT,QXYM,MHEC,TUXT,UZSD,AOQU,RJWA,VTQI,ROQE,ZMHO,RTDN,MJXP,XYKI,RESP__0,RESP__1,RESP__2,RESP__3,RESP__4
50817354.34455782,111982677.02808104,109717739.30934535,93437442.50306612,72409897.35605542,44505462.40579641,57413077.41972086,74596597.0042824,57848263.82702634,98738216.48767866,102768906.73566478,117097072.18958451,63886595.81110662,61409135.16466093,63600841.41863154,52352738.704710744,62868022.609466426,92833303.67274295,67543245.31686902,58693166.19962769,82564368.53135626,56359430.49630965,55891262.02402357,88228376.10587198,60186696.42631178,53466896.26045589,74163193.22129431,95689706.7545874,76181422.12559925,90822419.95005806,67064696.64377168,59642500.05173009,97521939.05318722,78730928.64256378,72831373.37300828,64139277.2578023,77473991.32698892,61962856.125227556,75852379.01326412,83333520.61390835,33221182910.86488,51844583921.74987,17823225489.361282,25157129711.97005,31983191031.48894
73669899.61852877,79973382.68214324,93366121.97721446,56057341.84108927,63433638.61561812,61186400.26228493,89188880.36381836,94130185.72512399,45299239.08245578,63981247.122298956,61864766.051528156,90317051.23352839,62817534.42823987,90094780.60251625,48496751.26388217,77712520.03676733,94232661.76942857,96038941.51667081,82954617.76782197,59018408.94329331,92901378.58759172,68463007.62554647,87371764.93900736,76795318.2673032,42806239.10320951,77600966.2261334,107497442.5238836,58492724.74710467,85587427.40433021,80232617.30734193,78825368.2316031,89940015.20967019,61817469.3420898,67186218.37823129,71280487.11544438,94483538.11403218,72140517.35375792,56534203.22102472,98876665.36452632,75540782.31630944,34245530527.451553,47663100255.28946,18033953995.50135,35664322707.518654,42355576127.61884
63538710.61049268,49124218.76087288,71328303.85645387,78257968.03417595,59082694.11280362,62947528.10038536,45949495.22208975,77870620.19450699,74984812.82896861,90076255.47406259,54751308.41634362,52172208.99120669,43398995.4223394,58893054.294721656,53706584.586453386,49038485.290712826,98856869.06103109,71362696.55909969,62078813.361684844,98511267.61918095,65527713.30499963,68848896.11170459,58594601.50201668,80992109.68414527,72170814.840122,76399123.46225841,60502488.65334141,109491466.24305178,66574868.763429314,58246576.26643931,73112531.47595115,53674103.44394333,63008000.32789474,64142954.02383815,76772499.95495681,56397140.892959006,79905422.67548451,50605909.50001197,84199468.48738906,78032902.92451198,25470172543.11134,47202268332.31226,14431615064.808586,28099652085.25971,37750303050.45548
75426759.03149183,63796292.727970526,86924430.26534683,51020049.8947739,68472036.51906204,48992449.25381705,83359658.47704636,106198176.43559228,70212841.89654948,50269264.97322945,84600777.06524779,79429756.62203585,72725546.37230842,90944304.41238272,63090766.67911706,85775235.00540772,88219534.03762376,73801822.22458352,94535514.5692826,55596635.627987675,72642262.98293726,59913431.52910076,85851228.3605292,86445092.23147967,52551111.93428382,75914472.72095747,90530949.781629,57455189.83791774,85671649.38597134,67632389.26032078,73268046.4403431,80458863.70719334,64486391.55110433,70978045.63915724,66500406.15634555,104039149.51076983,75241228.74702619,44629459.75259071,93851472.18946907,85143759.2835558,27846577089.17941,48878839090.32967,18450391070.692684,32050672064.536297,41364606710.311935
76817233.51783536,84404635.54454826,97548788.52909774,65157030.697787784,66893045.51256595,91647725.63492504,60325763.32982429,64495526.58026935,98554386.65973192,65849363.38772107,87666317.82905842,99274800.29890792,100663754.91103469,68444850.16100264,69733729.74314713,98315414.57776213,44395749.31466907,61012496.58602935,72914552.05809814,72233243.98334399,96522904.15162359,73992038.38737662,75579644.26315875,86917747.73466952,74177473.19693501,51467708.96251233,62090382.41908196,63665200.848504774,76271361.58439176,49463041.92147875,70970142.60539623,59497365.61025279,65744799.10616669,51561028.02382391,92693471.42848942,85899907.51698622,44600174.61494991,76788360.21431765,57000719.36693671,86363887.34564069,24904115075.64512,47267011013.100945,19013456903.33751,40045639527.40227,29157223933.020294
78334434.44676363,43823759.77999696,103550462.36732692,72575490.39937063,55384353.256666616,55669290.727836475,88351159.48691556,123585785.74363653,58872908.10079134,92918130.42583784,87084787.85961513,104315852.65875417,71775316.31617287,93356896.82342725,54271348.479515664,73551386.93553723,64566067.894895025,45701510.49044134,60806926.7715529,44907635.35315326,99599173.13860875,77902699.67453423,57841583.190769136,95747935.55849609,99336658.63711302,94334415.57358967,70354043.36273515,73975563.39909358,86160360.40168314,88614875.92995952,97866250.05137251,44624053.087035656,65925731.75629515,53084135.19409257,56340578.28455713,60405359.695771866,90453924.88099466,77181693.43239549,82210257.10366656,82162107.80615385,26747286232.446815,46577891333.30851,21734546590.49777,28119723468.790268,28809857763.36411
80209493.30420971,85817549.52651685,91573850.877104,67822354.54638591,70960188.00107826,88119108.2311092,50707088.745358825,60687461.3581324,88128070.45627835,61773789.62722921,98803886.86486767,93661208.51492152,79684216.19101349,73617862.46335988,79298433.48174432,74288564.93841232,61240253.066703886,56352456.90902133,65822287.174520254,66023840.9619496,96308939.02743548,59139289.04712059,92576769.36923726,84793299.59227926,82361667.30109139,68269611.47545773,51266049.09644339,56938354.12507544,80434164.09046157,42411233.833870426,66442200.564240105,56490038.205179445,75644397.96275814,63861850.32848324,77488277.20633575,87321654.97546668,40922544.756500676,96781777.36658838,60265614.944548845,84701748.76802756,22822700427.41123,44728478079.773766,18374827553.72205,37804451855.134476,31479047063.778183
79889109.3578654,51169333.82166213,56749903.59263642,72873220.12774162,50309571.424099326,102291677.33498645,63176285.71351053,78248092.97326753,93641095.05009407,59787493.64702375,50477558.3352467,65791005.41187841,62080489.793991074,56237924.746990606,33813001.58615146,93710035.1504861,57633451.03174744,94074165.31010719,103564494.94902968,77662325.66242947,88060780.33234158,80384372.57688491,72836068.13205622,69214954.85728696,83886779.8583365,71379341.57204275,67984216.26309958,89251729.91140667,105829532.28570059,88584305.03914467,60502877.47144604,43102128.07881095,46658829.81693213,49983075.8385041,71821712.42038022,64376713.89467168,66203768.91559752,51050270.74834749,93381130.47805548,55052467.64981952,36668438363.18332,43200248889.48481,13856955922.510656,37612327917.8371,26324625869.749367
67268693.75456214,75070161.31790031,90596034.07973479,56488983.25031666,62503216.68496433,64028201.93936049,74082016.72553915,104236764.7869454,48886203.82040308,63024468.440920085,78794566.43283936,90017613.46046132,58628686.915403575,77419053.00725386,56589520.95481955,81751866.67487805,108037376.47983007,81519067.08688512,95664801.45120715,60211432.86916238,80233242.80322382,46634401.49167757,73485462.20392501,80798517.15020491,42099360.86739409,75568314.82039939,95252785.19331785,60292946.84696895,77389012.24290681,74452918.05502744,67578767.14038563,82739616.13762078,71599919.37914203,74596082.88774405,69481099.42832336,98432076.82442531,58307482.25840789,59553290.67068235,89950370.40350643,89549803.56335488,32184920455.730644,51158182825.04132,17720936513.394867,35360894797.46777,46492954510.8994
65851981.32416109,85897739.7529052,100332791.44190845,96844873.50991471,86545904.63607314,57675044.36875681,64003752.474010624,59429102.293243095,81828795.55710846,79297695.18132736,106632260.95057513,84766540.10259196,58495875.11371063,58020948.62798309,79718805.44412242,68912310.52116103,74537297.5419195,88691853.60241705,62304799.826665126,66448655.909365624,77470605.3126843,66468803.71754174,54484340.440950975,75294942.78646307,70089176.36523394,48608231.084896974,64737402.43350322,97706785.85269833,75084291.48657668,88594740.55134183,71260394.46768974,59934336.530668296,94471989.02344714,91796760.69882661,66125954.403368086,75199813.1159261,92441942.37117891,70705587.6790211,69736883.95808744,69783905.82585217,33860836737.65773,43697434788.91789,16340926271.23949,30617468809.376076,36687784022.54433
85418125.7437049,65161322.816727854,60326808.59777905,64985835.80738558,53456986.497714154,92818306.07892677,76395571.87775622,67039389.0748869,90490592.71403141,75316283.77529524,51822020.46165123,52415753.16444909,60076184.62784466,46254191.64436518,49867100.709427916,91566605.83120221,53852344.576495044,91954640.50194308,107598510.54896623,95167313.60881476,73456477.0995201,82226306.02966717,71669981.08700712,66770628.19608642,82291211.00417925,72384197.55140498,65746551.7933388,78752181.5418589,88609924.1929065,85962159.64579758,61922709.87602519,62772000.777969606,61510584.08608817,69185198.0514826,66218268.24754478,75593601.85184565,70441450.69510305,57496902.983502395,103873092.87316325,77893467.5432695,36001537555.33067,48560793414.27911,14654688597.77447,39638798269.817795,29477457918.023594
54419878.79958338,89000420.29660404,110370722.86838007,92891906.21975671,86007558.37064217,70114222.41355295,75177382.89775784,69303204.37928341,50066607.71883256,87850600.08770655,93105699.43134113,115203824.70739342,58524767.178457,62370162.420843616,71849373.68393487,61317104.97890198,65881216.37042172,78597864.84892662,77634694.84221153,59900800.347580075,86105906.14257,66712869.155369975,54938451.13271339,105858169.4781641,63829124.995362155,46992217.88459584,57456278.22877418,107713269.41100423,83999484.05893336,97163749.56380545,69048759.58844694,56334984.008935936,95697760.94116767,93101667.98406318,65111203.80631257,61324754.213290736,76899590.29432094,59852849.38928131,72026253.1773024,70390187.01309447,30371515315.01941,44796240883.53242,17112911819.15203,30292753495.15708,33366382282.776623
91824574.03929137,58039633.22983405,57015905.3671752,50722168.77698281,51593535.34017074,87881037.48418406,82947434.47148155,81002415.11802411,98595389.18938766,62503948.583110355,42374680.89766947,56979260.1071663,64011438.83823654,40961784.32433462,40480479.11660196,89712074.93837427,52639170.024593234,93500946.15025781,86102598.88296059,83498386.05319656,96846873.44353706,90326502.23202592,90772100.85426646,71619109.31269579,77648044.82629938,70535267.43507084,69955914.90964644,99682815.80496216,89426843.30554168,88301186.57153392,54858711.106502466,58255282.563428454,58689604.83049909,52235473.77209893,63234428.15911465,59264017.96538497,69569552.72054964,51763368.21726541,84656596.17476542,61509204.61267627,37990757194.24272,46224537427.678665,14302988936.045963,36882133615.02022,27454369025.66679
79320723.96693954,60410762.48148358,96016924.4515892,28078005.449102655,66989566.38116718,57410158.78339311,89730372.56342977,90809385.07452282,55891690.488053136,67636951.29035634,77011314.97203372,77224910.73543353,58475936.8418248,82678599.31237938,55999723.73345471,74048876.49753013,97280837.55123429,106109321.96050932,87924660.01715164,58839521.456539676,82630837.24230358,64025302.6371458,92454371.91964188,84238714.44550583,53103400.94415605,77753546.66265954,85390222.53150243,59751431.711251535,76608899.09591801,83273964.60547101,72490153.64905529,91150634.56327647,60931733.72143814,76047046.50828615,61393989.46682841,89673959.7624708,73031548.59394027,56889124.5543957,102327148.38575819,72472475.5955644,36508294197.2558,45547323912.1333,18304625703.511642,32195675902.864326,43144362311.849236
69029923.93056966,62119991.21579526,80707471.94859852,63347289.76585887,93413503.94357643,54557218.66102187,96653534.88937616,56410559.38181353,59199466.83876138,91843547.0825165,59467347.27970276,63471042.12028728,43674404.58568759,84330763.36652438,85205169.30296837,53871563.45747443,68408337.29344878,93304440.77865466,66895069.2627953,89936131.59140867,73951576.92931919,69386542.11713433,88097193.63669023,68530150.51764235,50405556.47571042,78952340.89421849,96260513.41764265,97225943.75772119,64557197.31252007,54927298.50556762,84537260.69707061,67155520.33611375,80301380.33030641,78643778.86483549,78897770.12530032,70837916.41245365,74941200.6443616,60788362.58237807,85618442.39989902,78419214.1820743,30338128192.76699,43799467613.24217,16156592752.371218,28400398464.41874,37332364885.21647
91258159.2200815,48493254.40659335,71015390.75069158,86888624.27855696,76506856.51630373,81822754.11523,87854529.97670649,70902875.54812157,95021398.47673656,99313869.89113934,64642029.27287302,81930437.2220204,93094152.45599805,57868046.13541021,43732477.70976838,61901365.76400666,68646728.47779861,84748332.90477103,74827429.64720319,60867500.80682809,72438599.99640028,63389884.72791407,68460453.6654889,80803691.93228745,50043327.677348085,54769286.00258122,52427160.707798354,73664295.71439467,79563622.09883974,58551063.812031455,103824492.84215476,98870591.04820643,84349523.60038035,36499021.38919118,44718575.132177785,54363156.21209666,80799501.10057504,54829245.36850564,63431159.321535565,69162199.76786408,30083816550.8307,38271740224.365166,16499749840.479328,31187511457.339733,42834922292.42632
60717854.70784742,41910753.93579947,102005697.01985742,45303241.62845164,53821518.30567604,66271994.1555442,103981208.3177505,100601180.85732006,61489149.91121412,95228261.7691976,103726467.64814648,97375496.74980074,78216215.87314165,90846577.8793523,57345576.773841344,74602954.56088053,48439112.25806842,49442738.73795604,56830347.31343398,46247315.767358646,67214018.11241406,59244458.95616031,60898799.679260135,100732464.91639182,80367022.87930515,86181695.75152425,63323134.27220748,64861210.2612321,79903112.85360064,100345810.69703197,89424406.67309244,52599309.73347858,66170016.760753624,44952849.022853225,61100707.15717612,52847345.01790219,99381273.75855108,98424781.04585025,86309799.98291397,80282017.01828699,27770696985.23471,40689591108.53802,20134271214.78631,27858820047.598846,25009812703.35657
84209774.03642225,64785666.37786828,61375015.08389099,91211024.8239309,56802159.75390277,87721831.25860599,85169818.68933693,78001690.20273966,87719936.72192338,75823000.22048539,67259942.20883408,83677796.33966665,100893066.05210318,55528192.92013932,59914424.56905803,78577825.10959055,63695688.08348803,101414551.30519012,64874555.774171494,61749025.8688321,83777700.59689811,66314934.91261629,75265467.04865272,68417687.6516036,53870244.73186881,75579871.75439978,73445857.16671962,76900085.56231594,86153428.90967068,55871626.46333677,106677082.85100839,91219534.65992281,75123103.78667666,49838137.68324974,54995715.01528469,49882675.90896533,74761697.87385234,62085896.23855857,50830534.647969,80348292.14884317,33983800343.79978,44259390202.97261,16987057758.537975,32159610194.756668,38354119649.60429
80174466.72571458,61723547.34925306,62107869.00291416,72614463.69492605,80085523.6914341,71345783.31996222,62273967.52992017,81107325.15513867,75140318.0123206,93586203.26511627,74831840.23266976,71335118.00949027,59081348.479687884,53920337.21100772,44165727.26126353,45199481.243621364,82340776.44614168,71317465.14511208,60117581.66082282,105582951.90810005,61519759.270401895,59960752.26494709,51621724.22316848,76675056.90876673,79257889.50409256,91596518.41561973,47541409.6218345,97822919.6193941,63924155.58675046,63311433.145429835,51522866.611758605,48848382.152542576,49789957.584145874,50489147.05306168,88826020.80243474,61628746.820669085,91516513.82435845,58489295.75768081,78745686.1500614,74377211.8683556,28969332688.136215,53217213180.40556,15829429012.20179,31656180604.6943,36147507595.22371
61946366.60138601,54062303.15261359,79664517.36666267,80030980.99834652,80225938.94754966,72894650.5864787,59918018.18947958,84244013.73580016,79897906.55677697,90058315.56284294,48580894.684309155,68937879.15785006,49983531.315443486,55156578.68723635,55514074.59952406,52461967.483158045,97084722.3735376,79071897.65367024,52347441.97475882,113700399.78926647,86752999.16995329,51688149.06882831,70870619.59319733,88844605.17570731,63192519.50365296,77350915.93003392,44273656.12457814,98493835.67316902,69680646.91620669,69908236.60493232,55505984.43276393,64646142.84684137,57389320.27152545,53716231.73830117,76656219.62657908,58485898.67256359,84962566.48786196,-144693497917.13266,79997027.26557249,76022725.22559029,27909743851.743523,49730391175.70968,16535136993.421808,27933662562.184464,42657488081.97592
98709453.58463418,65861207.11973988,58854822.320501186,50761710.27677719,65573694.244188525,89330072.99380425,74085519.24054407,87985594.28696622,103212893.96300484,81301106.73269401,48199609.98790892,57445163.53125954,70372551.40264922,51489048.55948525,46263515.82233631,97224884.68871589,60285196.89987173,103919550.36254355,101241371.96142249,73779586.56694233,95214962.0732282,90611041.86461793,73711510.84876165,70301402.38610634,74696921.55088875,66523080.96809205,66907670.45788365,76995204.653682,97359718.86362164,81337060.6276109,60393148.16870849,45868139.50778248,52102368.429256946,56482496.74089516,59254726.15436916,83953966.04093659,62074136.99514556,61873265.33530577,91876202.45473066,63879077.15943159,37871311488.8482,48970333899.48594,14080698044.486628,39609394292.584236,28281534751.71658
73179626.03644218,96717160.65884648,109535608.30752787,93452350.35416977,76539676.75065601,52967470.88573593,59092265.627859846,62502672.32304145,53437823.96661142,90854839.884094,96847452.56872082,97495617.83619905,66569014.741120085,43874959.3802497,70641562.64350276,56051656.6998241,62970784.39867748,83516206.44842559,68448332.31976709,56555530.77625643,66686861.33627762,55117468.751301505,69614676.85800937,83573109.98554544,77988419.83084163,41120526.51243336,61465113.54835705,93046154.09797727,74156743.6083865,90035562.39877772,75898496.17543584,75822143.91666561,95416672.20381236,91961414.76997478,55944551.25976981,66008076.60571495,84619443.90016401,71260188.03970742,82554832.54883157,79462647.35179168,33759424441.340115,46453632566.06436,17798072658.144905,26274663389.615612,36960388807.4037
95328601.04771036,40087393.52178638,59372446.77747392,95724725.90544146,67889499.24605621,65107930.31625879,78054434.96064776,97404193.17498013,98328421.57699335,82925657.21448125,63116948.099049896,89413486.79072662,90434055.92875141,50666636.37001184,53865003.199377745,60561246.85256947,75385090.9969904,94798451.43110368,63306975.185235076,56599058.83917088,74449962.87044209,66387944.71794307,69775811.15297528,64070800.902729146,62200381.06380921,66022593.399379,73566923.3483451,81197347.44198568,77688998.52435343,56769349.4533865,98266042.90345323,83754661.76211081,82362101.72813813,63328313.34669256,56581736.57246729,57751748.98639438,93129039.36888854,65290327.096796416,40834350.13085066,51633721.07372138,33592156237.048077,41817050471.92869,15769550574.287926,28622930073.65257,40124886372.581184
55481100.136870936,80405153.37026376,99073625.1676948,80488120.61835854,59410253.83875706,109461070.38969183,57082094.49672545,57546949.58620384,88228842.80213812,55693899.60403089,100047266.23179255,85296349.0094126,111899128.82931589,87362479.73084761,84636177.78899428,84142691.81152783,78322601.65408923,71864647.54019998,64378784.57824774,76509977.82056567,90347721.98498383,69087751.1100987,80986003.98253924,75880135.37659062,61373850.53704808,49865040.0079948,23824639.91250403,67190424.41180532,78548317.19912885,52479844.17577785,53413367.365817316,41830041.57920135,62236131.92609116,60181827.16059677,88991662.29992576,98459235.41922438,56334201.97146279,96884871.15325063,66589537.77073828,101334591.72967821,24115241845.163372,47378090950.084656,19148858200.14431,44711719521.39289,31138266166.307262
71183394.42681755,62692044.886944614,102918762.30885865,53312337.41298828,57291676.73281271,59519303.44161301,95169151.42333357,103830117.82068762,58635980.7015699,78794263.19057077,98736777.14397752,97894478.72012964,69889205.52482077,82240899.62987483,62281144.98060362,82432762.08266339,39436321.652611054,56915670.82206668,46512144.32374307,65799061.6965429,69640975.95529802,44428399.00915878,63292073.925834425,109625279.58441572,82049004.16597734,85544506.46814199,79216625.09646304,68164638.8690063,71915805.94531573,113384603.13447316,94718188.17047434,54761754.700856,53154638.03860903,52074807.94364878,52789421.89547955,51077632.14382055,86132226.25391173,111755638.46313295,77675576.13492335,70454343.26415248,31511378310.4425,50015612480.206985,20139432422.104282,24577689871.23074,24816464259.20217
89106688.38615441,60400626.59708613,60334093.765305854,64502301.2209996,42134825.93171847,80438828.96405911,70213266.51375768,58855034.0084542,94335927.07259676,78126980.68206848,50697166.28507666,66142379.159521684,71045082.25402893,39896351.390900254,40236823.819068074,102635839.65197831,68968869.66496307,96688968.73584794,97032476.08676773,80777747.0196462,92512900.08422682,89461263.48034824,97401557.05591384,73329785.44012661,77645201.99203086,70564620.01849018,81645696.67535481,78375439.2736243,98499426.0332309,100120799.90012205,51466793.04919451,64947061.84423268,57162712.09394229,53972990.8632126,84639048.87085636,58876508.88653792,63341917.01086066,53355598.042068616,99884861.92643458,56366251.50580957,39598469972.532,41787846090.20923,14524850835.92487,33338502746.985752,31506355801.01839
78083210.91868013,90869550.55962755,92059237.42341144,69826435.32101472,51409208.47157587,97168951.1043084,48102256.34629634,64022777.9342345,89578221.98139048,48058006.51389558,94275618.89483145,92140182.88482712,86325855.33982159,82403161.70090878,70662805.52631754,94403078.64031385,57055380.5718849,52716537.011354946,69090821.75331318,78246075.20644155,100652939.62664382,79099876.73278195,82732084.54664786,80519400.64161971,66229012.9272417,55114918.49716136,54023365.59236497,53870353.71281157,83555752.5538932,62504108.08978882,63959703.236889176,57992751.32904423,61982267.784443855,62079202.2236036,92073812.15514773,87042172.37817311,49974846.192806326,81214104.22064248,57095393.48405962,80619166.27592562,25067116964.19349,47509702583.052185,17826720754.823013,42111722109.46143,28329606543.217495
49786219.80399818,89986358.23417005,98847459.12123644,91558656.45052847,94785316.36859748,68416607.59658799,77730216.92398858,58420834.429338515,68874592.62963152,80413990.89501743,85540673.22604154,94432225.0152388,62537050.95723268,44684201.93106197,79148824.5071231,70260012.66199985,63656152.35717325,87081543.17533992,65342468.40967057,49891384.498157136,65013212.22952725,46374862.88924771,62041246.52737738,88446173.7649388,82560856.47875352,45559238.75198223,72506730.80685824,105105968.63090345,68467881.17067988,97954863.57957247,67875054.25084966,54524134.73213657,88859021.37814182,90667692.294397,71463127.54509927,60162036.94730519,80020933.84604985,57724437.886756,83412769.52964914,65359995.98005931,31728408810.843586,42177283353.550476,16824657462.028288,28692658574.43444,34590991553.36462
74205303.28339064,49242996.7383494,103548617.96764074,62055830.39640821,60787187.40684157,47241648.85079467,105133064.84102663,113280775.2935587,57774958.40009296,92613589.73472777,106358872.73259625,95141498.9286932,75618188.68476805,103539409.62495999,53940587.29220417,76479023.31250018,59596950.03540066,47427781.23935023,57487059.612370394,56101067.78268954,92494033.65585749,68113424.05407955,61609362.85268262,96187425.00051893,95371995.30304626,85660540.50226223,74357438.07034595,73265512.6329894,79196945.43795504,90387956.85238092,95394526.01004954,61820411.93879987,58631310.713015474,38202280.62231847,69824945.92896777,54265512.382744685,92648763.71037334,108776173.38077396,90827164.46960221,92357126.98615435,27015044267.829205,45854675081.922905,19952255266.762375,24416631115.089504,30938535850.895885
74403637.19495642,67784102.60900751,97033026.11358275,47275367.2687796,71987288.07702196,69226691.93736784,78275094.30027393,81866476.23749584,51709937.33112249,65137250.7740131,80706626.32993753,97135253.84667052,72279683.71660015,93271577.62198904,64646536.36111255,82591084.98595123,104513114.79618618,101489483.26008478,76890191.92650257,61887844.38285194,86624926.61320719,58604472.063007064,83277283.10211077,83794805.4130987,66271653.14775325,62784128.96542909,101532620.29999456,52677910.21299918,62431667.29440299,80139132.08011106,70279227.28205818,96795241.78123805,65319585.062627316,82061339.78070822,60705043.40535642,83061450.86541556,54057609.633707576,54632194.06348978,93972523.26575768,73151163.49343123,35985203432.63982,44592299342.91544,18331072279.948795,32772680613.00759,46019165208.91582
64801502.22269552,70351932.29205857,88536692.14830841,58658719.558486305,66882668.83800177,86438544.36758839,62531721.00391472,59613859.83006298,75690441.82078353,44520824.87289788,97499996.18702015,90341306.81641884,108452769.88406734,90775052.63841839,75903777.780792,83886364.48437878,63821946.06445597,56753486.07737392,75581188.80558297,72267522.0028393,97576295.10935862,50872467.359102935,73448036.36859435,77012720.88255864,82337420.7562876,55673021.92562027,53674678.952428885,53418201.066350155,91770089.75736539,69306270.26389384,75217849.58352125,60375052.89850651,65324746.50556946,60196643.031045556,79019160.75548354,87003221.71312003,38242462.00476701,79890345.60836615,46323186.7602008,90268116.52922453,24818851357.034367,42230087989.519135,18741234286.59116,37657400198.66446,31941341978.903824
75395092.12295678,63781862.90594659,102918316.31195414,50585032.96671239,76601765.35056095,63530554.47422717,82093011.29316771,96113956.13915695,69803486.89752647,66252991.99256126,70631778.93096131,85777303.06155969,62245882.366251834,94334590.28247403,47146649.49000969,72827054.5032459,80039274.71273215,92250217.61823514,107337079.40537277,68067894.04649638,78610236.65054528,46917761.03840003,80919885.37220486,99470174.51193912,52748743.19655623,81930097.00469506,100507289.97627631,48676869.84387584,76546736.277346,82134133.0226268,78019077.20875593,99746931.52029118,61428406.077011116,69047130.12822707,70075159.28486645,96828151.35160549,71605171.15316516,73568830.5890767,92867452.85770938,73549482.08375102,32866256258.50516,48884017408.296715,19660559791.766975,34587745787.411736,47805271547.1963
66055821.03470289,78397794.06670731,92328317.6462975,87296816.3763073,59946690.430051476,93020172.54917963,49030454.56622813,66537731.87705809,92654796.09565008,69926533.66747186,100960846.56781073,90317009.80930603,100262851.28467172,72909111.56143345,70462677.95773363,97672337.11404091,58781500.30370726,64705442.94808305,70853916.69077544,67496479.78674957,90869093.53168455,72126237.00883417,87341939.4967371,93785842.15958509,79038643.18727492,57018038.747396976,56942732.49854891,65586762.61245891,78209154.29115751,56484450.32936049,66352356.1514152,56925046.53905835,64322173.99999056,72547955.70001985,77369586.61085844,86335362.84470849,47632273.522999115,91515180.0692639,64056466.48526553,95624859.88697253,25899204722.844055,44334053472.03116,18346053986.211605,39712787549.58849,28979052443.507355
78544449.43847412,81850870.88029733,95596602.11875227,68101075.29849787,68795460.49714813,63190328.66622534,94102322.4766737,103663005.2529506,52608982.69112376,69157889.57306121,73530075.54797225,76700650.7937044,71535606.14963427,82577686.60316986,67863041.77717455,96268680.8891471,100032498.85491547,96410394.29167277,68173919.41827624,51686823.20851125,78440467.23987795,53075810.84654088,89765729.71944419,74245387.20872639,54873140.52293735,67799767.39886709,86787507.79087937,65952776.25557613,73079525.97186457,76660164.71776046,77715411.62871768,91927020.21647364,74948185.08510055,66306570.12437244,68566945.5310459,100413361.57095487,62487410.414966986,68139280.76182784,98505622.5193041,70669452.364711,33692104793.29684,50346968862.37102,17911459408.411808,33333282954.397438,45019230137.82128
61213180.33465569,97027897.2583188,91145508.86112931,83460633.69207625,73323319.00259218,49572347.9851057,66261406.102362305,69077666.36831653,61434880.81312978,90134710.0765905,81356715.95106858,88002338.23115443,67220928.75486633,46009777.62080953,55735605.21277609,70872780.67738084,66669166.364689834,91569196.24848999,65836514.35870397,49800535.93868303,66074936.53367538,54176795.92782485,57353111.865748145,99778388.1050505,79748131.47329618,52735035.7726914,74083989.20297791,91766220.46730356,64750636.26249754,99259667.51137722,65703122.0376053,79543641.29507034,93588411.23623316,88436131.93028563,78044911.14754435,70019667.89572318,77773265.93463284,61162730.668454565,71642987.66019158,90144885.76116136,35616032951.30373,44264851607.84052,16997407562.559498,27638333064.26805,36519374343.332886
49865022.0295159,44976566.67439646,86018085.82154341,81663978.18895854,81333358.35670488,68329405.93215504,48477454.37275444,84832467.42196746,81365526.22254537,82146780.78446904,53227320.172403984,58709046.20780934,57288771.192485034,74512345.42880768,62479310.320228636,48072215.81220821,94490228.17830965,75732456.73067608,57323144.06076678,104250095.64630958,80545455.13794772,71889530.90206967,60213055.153556034,91447990.62779614,91106182.04763442,59099521.60371315,48008411.04293959,95932226.24614309,68654345.36504836,60433749.188947,61851916.20489455,60515049.18966484,57085660.55092348,70112067.999271,78221990.85769765,66472678.13363948,87864923.11590269,29731879.26668727,83914337.42669159,80545664.09060483,25164047476.921078,48477729284.13149,15046342605.261875,31615465433.601517,40172091599.10798
44945565.46224238,89891437.45431465,96059530.06577222,92313423.56618768,76575066.43219529,67191850.25949113,67509609.46160114,53239898.765581235,59902748.54646932,81347816.59804744,80651296.3533864,101076331.93676588,66926088.527740814,58023185.00793517,86986289.030933,66819890.02161888,75872829.54872763,101210259.28164575,54483865.8836262,45581285.32718964,71351438.12049691,48264552.87002625,60379136.63983401,80994893.31910072,74622081.10263799,45172104.95911035,66957623.60367464,101257227.99321301,73679425.3196534,87792228.99081549,78736173.27138695,61682015.2999556,97862585.00747035,79917717.43075135,69361368.13555859,66832696.16984524,87186469.30390063,69884369.46251568,60704299.5851753,64677783.79769999,32420771550.038113,40315633116.091125,16280118121.490267,29042030002.353176,38301613125.219925
50089624.366219476,101281679.16277851,93703025.4715644,96839207.32732597,86759580.11307837,58672678.21097338,68234126.71000685,66214159.575148046,64645487.779581405,73817190.7233945,90656014.35926816,108048044.29795018,54916691.79842079,53144333.36171423,75046310.95401846,55284741.78965361,68283982.01556776,81702531.04004619,63189972.38933896,62870397.6021966,62167777.22842409,42943003.56015858,57885189.27667692,90153490.95950992,82826697.72376,66829178.021697775,82921740.40571025,96240494.66368152,68151190.06506154,101160651.94117813,70627042.77016646,69878112.55716588,98039437.35825345,107666078.27511089,73986839.11809872,80006719.51445419,84107474.37345222,81577357.70334102,72386514.6634105,67745241.56669681,33346443662.40746,45997163003.8984,17312865138.1224,28991796932.523754,37038236394.13733
